# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      66     -0.48181907E-02     -0.49030261E-02     -0.52145838E-04     -0.17705920E-03
      67     -0.48217082E-02     -0.49030261E-02     -0.52421501E-04     -0.17705920E-03
      68     -0.48245286E-02     -0.49030261E-02     -0.52726782E-04     -0.17705920E-03
      69     -0.48272876E-02     -0.49030261E-02     -0.52990162E-04     -0.17705920E-03
      70     -0.48300354E-02     -0.49030261E-02     -0.53246939E-04     -0.17705920E-03
      71     -0.48325764E-02     -0.49030261E-02     -0.53467120E-04     -0.17705920E-03
      72     -0.48372530E-02     -0.49030261E-02     -0.53845507E-04     -0.17705920E-03
      73     -0.48393849E-02     -0.49030261E-02     -0.54167569E-04     -0.17705920E-03
      74     -0.48416134E-02     -0.49030261E-02     -0.54395694E-04     -0.17705920E-03
      75     -0.48436931E-02     -0.49030261E-02     -0.54672438E-04     -0.17705920E-03
      76     -0.48462673E-02     -0.49030261E-02     -0.54898838E-04     -0.17705920E-03
      77     -0.48475160E-02     -0.49030261E-02     -0.55081205E-04     -0.17705920E-03
      78     -0.48488570E-02     -0.49030261E-02     -0.55227679E-04     -0.17705920E-03
      79     -0.48502925E-02     -0.49030261E-02     -0.55418770E-04     -0.17705920E-03
      80     -0.48512412E-02     -0.49030261E-02     -0.55562740E-04     -0.17705920E-03
      81     -0.48523428E-02     -0.49030261E-02     -0.55699648E-04     -0.17705920E-03
      82     -0.48532194E-02     -0.49030261E-02     -0.55823270E-04     -0.17705920E-03
      83     -0.48540129E-02     -0.49030261E-02     -0.55947820E-04     -0.17705920E-03
      84     -0.48548821E-02     -0.49030261E-02     -0.56081752E-04     -0.17705920E-03
      85     -0.48556465E-02     -0.49030261E-02     -0.56251463E-04     -0.17705920E-03
      86     -0.48567624E-02     -0.49030261E-02     -0.56405919E-04     -0.17705920E-03
      87     -0.48577080E-02     -0.49030261E-02     -0.56566995E-04     -0.17705920E-03
      88     -0.48586813E-02     -0.49030261E-02     -0.56729196E-04     -0.17705920E-03
      89     -0.48593778E-02     -0.49030261E-02     -0.56848494E-04     -0.17705920E-03
      90     -0.48603746E-02     -0.49030261E-02     -0.57059330E-04     -0.17705920E-03
      91     -0.48610262E-02     -0.49030261E-02     -0.57184222E-04     -0.17705920E-03
      92     -0.48619810E-02     -0.49030261E-02     -0.57457717E-04     -0.17705920E-03
      93     -0.48630297E-02     -0.49030261E-02     -0.57714041E-04     -0.17705920E-03
      94     -0.48636515E-02     -0.49030261E-02     -0.57878779E-04     -0.17705920E-03
      95     -0.48645661E-02     -0.49030261E-02     -0.58091290E-04     -0.17705920E-03
      96     -0.48656715E-02     -0.49030261E-02     -0.58401809E-04     -0.17705920E-03
      97     -0.48667726E-02     -0.49030261E-02     -0.58650594E-04     -0.17705920E-03
      98     -0.48674974E-02     -0.49030261E-02     -0.58850432E-04     -0.17705920E-03
      99     -0.48683064E-02     -0.49030261E-02     -0.59061581E-04     -0.17705920E-03
     100     -0.48688913E-02     -0.49030261E-02     -0.59203598E-04     -0.17705920E-03
     101     -0.48694925E-02     -0.49030261E-02     -0.59372796E-04     -0.17705920E-03
     102     -0.48703277E-02     -0.49030261E-02     -0.59604454E-04     -0.17705920E-03
     103     -0.48711231E-02     -0.49030261E-02     -0.59860677E-04     -0.17705920E-03
     104     -0.48720316E-02     -0.49030261E-02     -0.60155481E-04     -0.17705920E-03
     105     -0.48726210E-02     -0.49030261E-02     -0.60308007E-04     -0.17705920E-03
     106     -0.48730661E-02     -0.49030261E-02     -0.60453544E-04     -0.17705920E-03
     107     -0.48735458E-02     -0.49030261E-02     -0.60596391E-04     -0.17705920E-03
     108     -0.48739718E-02     -0.49030261E-02     -0.60719826E-04     -0.17705920E-03
     109     -0.48744270E-02     -0.49030261E-02     -0.60879520E-04     -0.17705920E-03
     110     -0.48748910E-02     -0.49030261E-02     -0.61032820E-04     -0.17705920E-03
     111     -0.48753552E-02     -0.49030261E-02     -0.61199884E-04     -0.17705920E-03
     112     -0.48757161E-02     -0.49030261E-02     -0.61334068E-04     -0.17705920E-03
     113     -0.48761831E-02     -0.49030261E-02     -0.61500373E-04     -0.17705920E-03
     114     -0.48764929E-02     -0.49030261E-02     -0.61613174E-04     -0.17705920E-03
     115     -0.48770566E-02     -0.49030261E-02     -0.61842332E-04     -0.17705920E-03
     116     -0.48774069E-02     -0.49030261E-02     -0.61977674E-04     -0.17705920E-03
     117     -0.48777650E-02     -0.49030261E-02     -0.62125280E-04     -0.17705920E-03
     118     -0.48781520E-02     -0.49030261E-02     -0.62278400E-04     -0.17705920E-03
     119     -0.48785673E-02     -0.49030261E-02     -0.62464467E-04     -0.17705920E-03
     120     -0.48788203E-02     -0.49030261E-02     -0.62569143E-04     -0.17705920E-03
     121     -0.48791698E-02     -0.49030261E-02     -0.62731754E-04     -0.17705920E-03
     122     -0.48794956E-02     -0.49030261E-02     -0.62863701E-04     -0.17705920E-03
     123     -0.48798111E-02     -0.49030261E-02     -0.62990577E-04     -0.17705920E-03
     124     -0.48800538E-02     -0.49030261E-02     -0.63105654E-04     -0.17705920E-03
     125     -0.48805166E-02     -0.49030261E-02     -0.63314390E-04     -0.17705920E-03
     126     -0.48807552E-02     -0.49030261E-02     -0.63428459E-04     -0.17705920E-03
     127     -0.48812369E-02     -0.49030261E-02     -0.63654151E-04     -0.17705920E-03
     128     -0.48814118E-02     -0.49030261E-02     -0.63742520E-04     -0.17705920E-03
     129     -0.48817624E-02     -0.49030261E-02     -0.63906545E-04     -0.17705920E-03
     130     -0.48820720E-02     -0.49030261E-02     -0.64061781E-04     -0.17705920E-03
     131     -0.48823376E-02     -0.49030261E-02     -0.64196925E-04     -0.17705920E-03
     132     -0.48826052E-02     -0.49030261E-02     -0.64352693E-04     -0.17705920E-03
     133     -0.48829208E-02     -0.49030261E-02     -0.64493662E-04     -0.17705920E-03
     134     -0.48831322E-02     -0.49030261E-02     -0.64609578E-04     -0.17705920E-03
     135     -0.48832817E-02     -0.49030261E-02     -0.64685263E-04     -0.17705920E-03
     136     -0.48835923E-02     -0.49030261E-02     -0.64850628E-04     -0.17705920E-03
     137     -0.48838449E-02     -0.49030261E-02     -0.64983205E-04     -0.17705920E-03
     138     -0.48840851E-02     -0.49030261E-02     -0.65119465E-04     -0.17705920E-03
     139     -0.48842489E-02     -0.49030261E-02     -0.65206548E-04     -0.17705920E-03
     140     -0.48845603E-02     -0.49030261E-02     -0.65347458E-04     -0.17705920E-03
     141     -0.48847368E-02     -0.49030261E-02     -0.65476566E-04     -0.17705920E-03
     142     -0.48849241E-02     -0.49030261E-02     -0.65583220E-04     -0.17705920E-03
     143     -0.48851483E-02     -0.49030261E-02     -0.65727515E-04     -0.17705920E-03
     144     -0.48853998E-02     -0.49030261E-02     -0.65887036E-04     -0.17705920E-03
     145     -0.48855662E-02     -0.49030261E-02     -0.66004989E-04     -0.17705920E-03
     146     -0.48857348E-02     -0.49030261E-02     -0.66133932E-04     -0.17705920E-03
     147     -0.48859626E-02     -0.49030261E-02     -0.66277608E-04     -0.17705920E-03
     148     -0.48861987E-02     -0.49030261E-02     -0.66449173E-04     -0.17705920E-03
     149     -0.48863404E-02     -0.49030261E-02     -0.66559858E-04     -0.17705920E-03
     150     -0.48866284E-02     -0.49030261E-02     -0.66777732E-04     -0.17705920E-03
     151     -0.48868169E-02     -0.49030261E-02     -0.66931633E-04     -0.17705920E-03
     152     -0.48870761E-02     -0.49030261E-02     -0.67100697E-04     -0.17705920E-03
     153     -0.48873312E-02     -0.49030261E-02     -0.67305279E-04     -0.17705920E-03
     154     -0.48874937E-02     -0.49030261E-02     -0.67459504E-04     -0.17705920E-03
     155     -0.48876782E-02     -0.49030261E-02     -0.67609112E-04     -0.17705920E-03
     156     -0.48878342E-02     -0.49030261E-02     -0.67753258E-04     -0.17705920E-03
     157     -0.48879806E-02     -0.49030261E-02     -0.67882223E-04     -0.17705920E-03
     158     -0.48881008E-02     -0.49030261E-02     -0.67983231E-04     -0.17705920E-03
     159     -0.48883225E-02     -0.49030261E-02     -0.68170862E-04     -0.17705920E-03
     160     -0.48884688E-02     -0.49030261E-02     -0.68311199E-04     -0.17705920E-03
     161     -0.48886182E-02     -0.49030261E-02     -0.68453328E-04     -0.17705920E-03
     162     -0.48887777E-02     -0.49030261E-02     -0.68610969E-04     -0.17705920E-03
     163     -0.48889377E-02     -0.49030261E-02     -0.68772880E-04     -0.17705920E-03
     164     -0.48890820E-02     -0.49030261E-02     -0.68925667E-04     -0.17705920E-03
     165     -0.48892877E-02     -0.49030261E-02     -0.69204573E-04     -0.17705920E-03
     166     -0.48894217E-02     -0.49030261E-02     -0.69334121E-04     -0.17705920E-03
     167     -0.48896413E-02     -0.49030261E-02     -0.69587860E-04     -0.17705920E-03
     168     -0.48897647E-02     -0.49030261E-02     -0.69733662E-04     -0.17705920E-03
     169     -0.48899924E-02     -0.49030261E-02     -0.69973074E-04     -0.17705920E-03
     170     -0.48901677E-02     -0.49030261E-02     -0.70173855E-04     -0.17705920E-03
     171     -0.48903504E-02     -0.49030261E-02     -0.70429486E-04     -0.17705920E-03
     172     -0.48904981E-02     -0.49030261E-02     -0.70614801E-04     -0.17705920E-03
     173     -0.48906652E-02     -0.49030261E-02     -0.70855416E-04     -0.17705920E-03
     174     -0.48907964E-02     -0.49030261E-02     -0.71005546E-04     -0.17705920E-03
     175     -0.48909964E-02     -0.49030261E-02     -0.71255624E-04     -0.17705920E-03
     176     -0.48911174E-02     -0.49030261E-02     -0.71425504E-04     -0.17705920E-03
     177     -0.48912585E-02     -0.49030261E-02     -0.71608324E-04     -0.17705920E-03
     178     -0.48914300E-02     -0.49030261E-02     -0.71853787E-04     -0.17705920E-03
     179     -0.48915417E-02     -0.49030261E-02     -0.72014449E-04     -0.17705920E-03
     180     -0.48917477E-02     -0.49030261E-02     -0.72342371E-04     -0.17705920E-03
     181     -0.48918526E-02     -0.49030261E-02     -0.72504292E-04     -0.17705920E-03
     182     -0.48919987E-02     -0.49030261E-02     -0.72720398E-04     -0.17705920E-03
     183     -0.48921087E-02     -0.49030261E-02     -0.72896841E-04     -0.17705920E-03
     184     -0.48922165E-02     -0.49030261E-02     -0.73076023E-04     -0.17705920E-03
     185     -0.48923361E-02     -0.49030261E-02     -0.73287396E-04     -0.17705920E-03
     186     -0.48924394E-02     -0.49030261E-02     -0.73474137E-04     -0.17705920E-03
     187     -0.48925515E-02     -0.49030261E-02     -0.73695542E-04     -0.17705920E-03
     188     -0.48926495E-02     -0.49030261E-02     -0.73881292E-04     -0.17705920E-03
     189     -0.48927473E-02     -0.49030261E-02     -0.74056953E-04     -0.17705920E-03
     190     -0.48928372E-02     -0.49030261E-02     -0.74195715E-04     -0.17705920E-03
     191     -0.48929293E-02     -0.49030261E-02     -0.74363823E-04     -0.17705920E-03
     192     -0.48929921E-02     -0.49030261E-02     -0.74472443E-04     -0.17705920E-03
     193     -0.48930654E-02     -0.49030261E-02     -0.74620668E-04     -0.17705920E-03
     194     -0.48931383E-02     -0.49030261E-02     -0.74733332E-04     -0.17705920E-03
     195     -0.48932333E-02     -0.49030261E-02     -0.74901274E-04     -0.17705920E-03
     196     -0.48933002E-02     -0.49030261E-02     -0.75009097E-04     -0.17705920E-03
     197     -0.48933749E-02     -0.49030261E-02     -0.75174541E-04     -0.17705920E-03
     198     -0.48934436E-02     -0.49030261E-02     -0.75314374E-04     -0.17705920E-03
     199     -0.48935081E-02     -0.49030261E-02     -0.75424099E-04     -0.17705920E-03
     200     -0.48935649E-02     -0.49030261E-02     -0.75526672E-04     -0.17705920E-03
     201     -0.48936319E-02     -0.49030261E-02     -0.75656398E-04     -0.17705920E-03
     202     -0.48937078E-02     -0.49030261E-02     -0.75773555E-04     -0.17705920E-03
     203     -0.48937720E-02     -0.49030261E-02     -0.75888910E-04     -0.17705920E-03
     204     -0.48938255E-02     -0.49030261E-02     -0.75996487E-04     -0.17705920E-03
     205     -0.48938912E-02     -0.49030261E-02     -0.76134029E-04     -0.17705920E-03
     206     -0.48939619E-02     -0.49030261E-02     -0.76280496E-04     -0.17705920E-03
     207     -0.48940349E-02     -0.49030261E-02     -0.76418323E-04     -0.17705920E-03
     208     -0.48940919E-02     -0.49030261E-02     -0.76530268E-04     -0.17705920E-03
     209     -0.48941527E-02     -0.49030261E-02     -0.76655559E-04     -0.17705920E-03
     210     -0.48942079E-02     -0.49030261E-02     -0.76766522E-04     -0.17705920E-03
     211     -0.48942892E-02     -0.49030261E-02     -0.76948387E-04     -0.17705920E-03
     212     -0.48943532E-02     -0.49030261E-02     -0.77087944E-04     -0.17705920E-03
     213     -0.48944015E-02     -0.49030261E-02     -0.77185870E-04     -0.17705920E-03
     214     -0.48944590E-02     -0.49030261E-02     -0.77309547E-04     -0.17705920E-03
     215     -0.48945162E-02     -0.49030261E-02     -0.77440823E-04     -0.17705920E-03
     216     -0.48945957E-02     -0.49030261E-02     -0.77592317E-04     -0.17705920E-03
     217     -0.48946562E-02     -0.49030261E-02     -0.77736174E-04     -0.17705920E-03
     218     -0.48947121E-02     -0.49030261E-02     -0.77849046E-04     -0.17705920E-03
     219     -0.48947609E-02     -0.49030261E-02     -0.77967408E-04     -0.17705920E-03
     220     -0.48948105E-02     -0.49030261E-02     -0.78081172E-04     -0.17705920E-03
     221     -0.48948692E-02     -0.49030261E-02     -0.78219682E-04     -0.17705920E-03
     222     -0.48949162E-02     -0.49030261E-02     -0.78325072E-04     -0.17705920E-03
     223     -0.48949750E-02     -0.49030261E-02     -0.78485064E-04     -0.17705920E-03
     224     -0.48950253E-02     -0.49030261E-02     -0.78602454E-04     -0.17705920E-03
     225     -0.48950824E-02     -0.49030261E-02     -0.78763698E-04     -0.17705920E-03
     226     -0.48951390E-02     -0.49030261E-02     -0.78904769E-04     -0.17705920E-03
     227     -0.48951961E-02     -0.49030261E-02     -0.79075846E-04     -0.17705920E-03
     228     -0.48952449E-02     -0.49030261E-02     -0.79205450E-04     -0.17705920E-03
     229     -0.48953064E-02     -0.49030261E-02     -0.79362137E-04     -0.17705920E-03
     230     -0.48953642E-02     -0.49030261E-02     -0.79520584E-04     -0.17705920E-03
     231     -0.48954143E-02     -0.49030261E-02     -0.79643538E-04     -0.17705920E-03
     232     -0.48954541E-02     -0.49030261E-02     -0.79747405E-04     -0.17705920E-03
     233     -0.48954954E-02     -0.49030261E-02     -0.79861639E-04     -0.17705920E-03
     234     -0.48955435E-02     -0.49030261E-02     -0.79993373E-04     -0.17705920E-03
     235     -0.48956040E-02     -0.49030261E-02     -0.80177132E-04     -0.17705920E-03
     236     -0.48956463E-02     -0.49030261E-02     -0.80339615E-04     -0.17705920E-03
     237     -0.48956933E-02     -0.49030261E-02     -0.80482751E-04     -0.17705920E-03
     238     -0.48957403E-02     -0.49030261E-02     -0.80601294E-04     -0.17705920E-03
     239     -0.48957872E-02     -0.49030261E-02     -0.80742259E-04     -0.17705920E-03
     240     -0.48958246E-02     -0.49030261E-02     -0.80842765E-04     -0.17705920E-03
     241     -0.48958674E-02     -0.49030261E-02     -0.80994580E-04     -0.17705920E-03
     242     -0.48959021E-02     -0.49030261E-02     -0.81095355E-04     -0.17705920E-03
     243     -0.48959461E-02     -0.49030261E-02     -0.81230729E-04     -0.17705920E-03
     244     -0.48959864E-02     -0.49030261E-02     -0.81369811E-04     -0.17705920E-03
     245     -0.48960309E-02     -0.49030261E-02     -0.81499079E-04     -0.17705920E-03
     246     -0.48960635E-02     -0.49030261E-02     -0.81593658E-04     -0.17705920E-03
     247     -0.48961008E-02     -0.49030261E-02     -0.81706691E-04     -0.17705920E-03
     248     -0.48961446E-02     -0.49030261E-02     -0.81830857E-04     -0.17705920E-03
