# q=  0.43737296E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     232     -0.28301675E-04     -0.28316240E-04     -0.75577266E-04     -0.16577578E-03
     233     -0.28301758E-04     -0.28316240E-04     -0.75694256E-04     -0.16577578E-03
     234     -0.28301860E-04     -0.28316240E-04     -0.75830723E-04     -0.16577578E-03
     235     -0.28301980E-04     -0.28316240E-04     -0.76016567E-04     -0.16577578E-03
     236     -0.28302068E-04     -0.28316240E-04     -0.76192273E-04     -0.16577578E-03
     237     -0.28302160E-04     -0.28316240E-04     -0.76332671E-04     -0.16577578E-03
     238     -0.28302260E-04     -0.28316240E-04     -0.76446647E-04     -0.16577578E-03
     239     -0.28302345E-04     -0.28316240E-04     -0.76587376E-04     -0.16577578E-03
     240     -0.28302412E-04     -0.28316240E-04     -0.76682001E-04     -0.16577578E-03
     241     -0.28302499E-04     -0.28316240E-04     -0.76840017E-04     -0.16577578E-03
     242     -0.28302564E-04     -0.28316240E-04     -0.76941768E-04     -0.16577578E-03
     243     -0.28302645E-04     -0.28316240E-04     -0.77063921E-04     -0.16577578E-03
     244     -0.28302733E-04     -0.28316240E-04     -0.77208996E-04     -0.16577578E-03
     245     -0.28302819E-04     -0.28316240E-04     -0.77329900E-04     -0.16577578E-03
     246     -0.28302902E-04     -0.28316240E-04     -0.77430209E-04     -0.16577578E-03
     247     -0.28302974E-04     -0.28316240E-04     -0.77537477E-04     -0.16577578E-03
     248     -0.28303054E-04     -0.28316240E-04     -0.77658577E-04     -0.16577578E-03
     249     -0.28303127E-04     -0.28316240E-04     -0.77790437E-04     -0.16577578E-03
     250     -0.28303217E-04     -0.28316240E-04     -0.77941854E-04     -0.16577578E-03
     251     -0.28303308E-04     -0.28316240E-04     -0.78081123E-04     -0.16577578E-03
     252     -0.28303387E-04     -0.28316240E-04     -0.78207787E-04     -0.16577578E-03
     253     -0.28303474E-04     -0.28316240E-04     -0.78329661E-04     -0.16577578E-03
     254     -0.28303541E-04     -0.28316240E-04     -0.78438939E-04     -0.16577578E-03
     255     -0.28303617E-04     -0.28316240E-04     -0.78557166E-04     -0.16577578E-03
     256     -0.28303688E-04     -0.28316240E-04     -0.78677364E-04     -0.16577578E-03
     257     -0.28303750E-04     -0.28316240E-04     -0.78792464E-04     -0.16577578E-03
     258     -0.28303815E-04     -0.28316240E-04     -0.78902981E-04     -0.16577578E-03
     259     -0.28303901E-04     -0.28316240E-04     -0.79056547E-04     -0.16577578E-03
     260     -0.28304002E-04     -0.28316240E-04     -0.79233916E-04     -0.16577578E-03
     261     -0.28304061E-04     -0.28316240E-04     -0.79334087E-04     -0.16577578E-03
     262     -0.28304157E-04     -0.28316240E-04     -0.79483971E-04     -0.16577578E-03
     263     -0.28304206E-04     -0.28316240E-04     -0.79579529E-04     -0.16577578E-03
     264     -0.28304283E-04     -0.28316240E-04     -0.79714787E-04     -0.16577578E-03
     265     -0.28304336E-04     -0.28316240E-04     -0.79813392E-04     -0.16577578E-03
     266     -0.28304419E-04     -0.28316240E-04     -0.79973448E-04     -0.16577578E-03
     267     -0.28304472E-04     -0.28316240E-04     -0.80071643E-04     -0.16577578E-03
     268     -0.28304565E-04     -0.28316240E-04     -0.80276479E-04     -0.16577578E-03
     269     -0.28304623E-04     -0.28316240E-04     -0.80387975E-04     -0.16577578E-03
     270     -0.28304687E-04     -0.28316240E-04     -0.80510638E-04     -0.16577578E-03
     271     -0.28304764E-04     -0.28316240E-04     -0.80663426E-04     -0.16577578E-03
     272     -0.28304817E-04     -0.28316240E-04     -0.80772008E-04     -0.16577578E-03
     273     -0.28304915E-04     -0.28316240E-04     -0.80971958E-04     -0.16577578E-03
     274     -0.28304983E-04     -0.28316240E-04     -0.81099480E-04     -0.16577578E-03
     275     -0.28305038E-04     -0.28316240E-04     -0.81224879E-04     -0.16577578E-03
     276     -0.28305103E-04     -0.28316240E-04     -0.81365776E-04     -0.16577578E-03
     277     -0.28305175E-04     -0.28316240E-04     -0.81513287E-04     -0.16577578E-03
     278     -0.28305222E-04     -0.28316240E-04     -0.81618980E-04     -0.16577578E-03
     279     -0.28305281E-04     -0.28316240E-04     -0.81754707E-04     -0.16577578E-03
     280     -0.28305332E-04     -0.28316240E-04     -0.81872545E-04     -0.16577578E-03
     281     -0.28305395E-04     -0.28316240E-04     -0.82004768E-04     -0.16577578E-03
     282     -0.28305440E-04     -0.28316240E-04     -0.82138143E-04     -0.16577578E-03
     283     -0.28305509E-04     -0.28316240E-04     -0.82312106E-04     -0.16577578E-03
     284     -0.28305558E-04     -0.28316240E-04     -0.82421303E-04     -0.16577578E-03
     285     -0.28305631E-04     -0.28316240E-04     -0.82575920E-04     -0.16577578E-03
     286     -0.28305688E-04     -0.28316240E-04     -0.82688288E-04     -0.16577578E-03
     287     -0.28305753E-04     -0.28316240E-04     -0.82862859E-04     -0.16577578E-03
     288     -0.28305810E-04     -0.28316240E-04     -0.82982619E-04     -0.16577578E-03
     289     -0.28305872E-04     -0.28316240E-04     -0.83152824E-04     -0.16577578E-03
     290     -0.28305917E-04     -0.28316240E-04     -0.83260124E-04     -0.16577578E-03
     291     -0.28305965E-04     -0.28316240E-04     -0.83394471E-04     -0.16577578E-03
     292     -0.28306018E-04     -0.28316240E-04     -0.83556787E-04     -0.16577578E-03
     293     -0.28306059E-04     -0.28316240E-04     -0.83665173E-04     -0.16577578E-03
     294     -0.28306105E-04     -0.28316240E-04     -0.83778553E-04     -0.16577578E-03
     295     -0.28306146E-04     -0.28316240E-04     -0.83890842E-04     -0.16577578E-03
     296     -0.28306198E-04     -0.28316240E-04     -0.84032195E-04     -0.16577578E-03
     297     -0.28306256E-04     -0.28316240E-04     -0.84171721E-04     -0.16577578E-03
     298     -0.28306309E-04     -0.28316240E-04     -0.84321284E-04     -0.16577578E-03
     299     -0.28306350E-04     -0.28316240E-04     -0.84437535E-04     -0.16577578E-03
     300     -0.28306400E-04     -0.28316240E-04     -0.84572027E-04     -0.16577578E-03
     301     -0.28306461E-04     -0.28316240E-04     -0.84736589E-04     -0.16577578E-03
     302     -0.28306507E-04     -0.28316240E-04     -0.84856396E-04     -0.16577578E-03
     303     -0.28306548E-04     -0.28316240E-04     -0.84966953E-04     -0.16577578E-03
     304     -0.28306582E-04     -0.28316240E-04     -0.85062912E-04     -0.16577578E-03
     305     -0.28306624E-04     -0.28316240E-04     -0.85164808E-04     -0.16577578E-03
     306     -0.28306667E-04     -0.28316240E-04     -0.85266716E-04     -0.16577578E-03
     307     -0.28306716E-04     -0.28316240E-04     -0.85426380E-04     -0.16577578E-03
     308     -0.28306753E-04     -0.28316240E-04     -0.85538060E-04     -0.16577578E-03
     309     -0.28306795E-04     -0.28316240E-04     -0.85685995E-04     -0.16577578E-03
     310     -0.28306845E-04     -0.28316240E-04     -0.85857937E-04     -0.16577578E-03
     311     -0.28306890E-04     -0.28316240E-04     -0.85981826E-04     -0.16577578E-03
     312     -0.28306931E-04     -0.28316240E-04     -0.86128313E-04     -0.16577578E-03
     313     -0.28306971E-04     -0.28316240E-04     -0.86235035E-04     -0.16577578E-03
     314     -0.28307012E-04     -0.28316240E-04     -0.86356666E-04     -0.16577578E-03
     315     -0.28307052E-04     -0.28316240E-04     -0.86481796E-04     -0.16577578E-03
     316     -0.28307087E-04     -0.28316240E-04     -0.86600441E-04     -0.16577578E-03
     317     -0.28307113E-04     -0.28316240E-04     -0.86691154E-04     -0.16577578E-03
     318     -0.28307160E-04     -0.28316240E-04     -0.86842155E-04     -0.16577578E-03
     319     -0.28307192E-04     -0.28316240E-04     -0.86953716E-04     -0.16577578E-03
     320     -0.28307229E-04     -0.28316240E-04     -0.87092611E-04     -0.16577578E-03
     321     -0.28307257E-04     -0.28316240E-04     -0.87191638E-04     -0.16577578E-03
     322     -0.28307290E-04     -0.28316240E-04     -0.87296335E-04     -0.16577578E-03
     323     -0.28307330E-04     -0.28316240E-04     -0.87458750E-04     -0.16577578E-03
     324     -0.28307354E-04     -0.28316240E-04     -0.87545935E-04     -0.16577578E-03
     325     -0.28307377E-04     -0.28316240E-04     -0.87626439E-04     -0.16577578E-03
     326     -0.28307423E-04     -0.28316240E-04     -0.87802601E-04     -0.16577578E-03
     327     -0.28307457E-04     -0.28316240E-04     -0.87929616E-04     -0.16577578E-03
     328     -0.28307487E-04     -0.28316240E-04     -0.88049973E-04     -0.16577578E-03
     329     -0.28307513E-04     -0.28316240E-04     -0.88164563E-04     -0.16577578E-03
     330     -0.28307554E-04     -0.28316240E-04     -0.88332617E-04     -0.16577578E-03
     331     -0.28307598E-04     -0.28316240E-04     -0.88479415E-04     -0.16577578E-03
     332     -0.28307633E-04     -0.28316240E-04     -0.88647623E-04     -0.16577578E-03
     333     -0.28307660E-04     -0.28316240E-04     -0.88737654E-04     -0.16577578E-03
     334     -0.28307692E-04     -0.28316240E-04     -0.88858407E-04     -0.16577578E-03
     335     -0.28307726E-04     -0.28316240E-04     -0.88977817E-04     -0.16577578E-03
     336     -0.28307758E-04     -0.28316240E-04     -0.89101100E-04     -0.16577578E-03
     337     -0.28307791E-04     -0.28316240E-04     -0.89266203E-04     -0.16577578E-03
     338     -0.28307825E-04     -0.28316240E-04     -0.89419353E-04     -0.16577578E-03
     339     -0.28307853E-04     -0.28316240E-04     -0.89528115E-04     -0.16577578E-03
     340     -0.28307891E-04     -0.28316240E-04     -0.89658575E-04     -0.16577578E-03
     341     -0.28307919E-04     -0.28316240E-04     -0.89767392E-04     -0.16577578E-03
     342     -0.28307947E-04     -0.28316240E-04     -0.89869623E-04     -0.16577578E-03
     343     -0.28307973E-04     -0.28316240E-04     -0.89983595E-04     -0.16577578E-03
     344     -0.28308002E-04     -0.28316240E-04     -0.90110485E-04     -0.16577578E-03
     345     -0.28308037E-04     -0.28316240E-04     -0.90270297E-04     -0.16577578E-03
     346     -0.28308058E-04     -0.28316240E-04     -0.90347105E-04     -0.16577578E-03
     347     -0.28308083E-04     -0.28316240E-04     -0.90473323E-04     -0.16577578E-03
     348     -0.28308113E-04     -0.28316240E-04     -0.90588494E-04     -0.16577578E-03
     349     -0.28308137E-04     -0.28316240E-04     -0.90699252E-04     -0.16577578E-03
     350     -0.28308156E-04     -0.28316240E-04     -0.90784259E-04     -0.16577578E-03
     351     -0.28308196E-04     -0.28316240E-04     -0.90953411E-04     -0.16577578E-03
     352     -0.28308212E-04     -0.28316240E-04     -0.91024550E-04     -0.16577578E-03
     353     -0.28308247E-04     -0.28316240E-04     -0.91214666E-04     -0.16577578E-03
     354     -0.28308274E-04     -0.28316240E-04     -0.91338284E-04     -0.16577578E-03
     355     -0.28308300E-04     -0.28316240E-04     -0.91443441E-04     -0.16577578E-03
     356     -0.28308328E-04     -0.28316240E-04     -0.91562825E-04     -0.16577578E-03
     357     -0.28308360E-04     -0.28316240E-04     -0.91696626E-04     -0.16577578E-03
     358     -0.28308384E-04     -0.28316240E-04     -0.91818175E-04     -0.16577578E-03
     359     -0.28308412E-04     -0.28316240E-04     -0.91952126E-04     -0.16577578E-03
     360     -0.28308437E-04     -0.28316240E-04     -0.92063697E-04     -0.16577578E-03
     361     -0.28308465E-04     -0.28316240E-04     -0.92167989E-04     -0.16577578E-03
     362     -0.28308499E-04     -0.28316240E-04     -0.92326382E-04     -0.16577578E-03
     363     -0.28308527E-04     -0.28316240E-04     -0.92453208E-04     -0.16577578E-03
     364     -0.28308550E-04     -0.28316240E-04     -0.92573297E-04     -0.16577578E-03
     365     -0.28308576E-04     -0.28316240E-04     -0.92704400E-04     -0.16577578E-03
     366     -0.28308602E-04     -0.28316240E-04     -0.92859730E-04     -0.16577578E-03
     367     -0.28308623E-04     -0.28316240E-04     -0.92961137E-04     -0.16577578E-03
     368     -0.28308641E-04     -0.28316240E-04     -0.93063522E-04     -0.16577578E-03
     369     -0.28308661E-04     -0.28316240E-04     -0.93153406E-04     -0.16577578E-03
     370     -0.28308689E-04     -0.28316240E-04     -0.93280430E-04     -0.16577578E-03
     371     -0.28308709E-04     -0.28316240E-04     -0.93374554E-04     -0.16577578E-03
     372     -0.28308734E-04     -0.28316240E-04     -0.93502607E-04     -0.16577578E-03
     373     -0.28308776E-04     -0.28316240E-04     -0.93706735E-04     -0.16577578E-03
     374     -0.28308805E-04     -0.28316240E-04     -0.93845196E-04     -0.16577578E-03
     375     -0.28308825E-04     -0.28316240E-04     -0.93950122E-04     -0.16577578E-03
     376     -0.28308842E-04     -0.28316240E-04     -0.94038838E-04     -0.16577578E-03
     377     -0.28308861E-04     -0.28316240E-04     -0.94133715E-04     -0.16577578E-03
     378     -0.28308888E-04     -0.28316240E-04     -0.94249501E-04     -0.16577578E-03
     379     -0.28308908E-04     -0.28316240E-04     -0.94345851E-04     -0.16577578E-03
     380     -0.28308930E-04     -0.28316240E-04     -0.94447684E-04     -0.16577578E-03
     381     -0.28308955E-04     -0.28316240E-04     -0.94564385E-04     -0.16577578E-03
     382     -0.28308981E-04     -0.28316240E-04     -0.94691120E-04     -0.16577578E-03
     383     -0.28309009E-04     -0.28316240E-04     -0.94850411E-04     -0.16577578E-03
     384     -0.28309034E-04     -0.28316240E-04     -0.94984466E-04     -0.16577578E-03
     385     -0.28309063E-04     -0.28316240E-04     -0.95122580E-04     -0.16577578E-03
     386     -0.28309090E-04     -0.28316240E-04     -0.95294746E-04     -0.16577578E-03
     387     -0.28309109E-04     -0.28316240E-04     -0.95386568E-04     -0.16577578E-03
     388     -0.28309132E-04     -0.28316240E-04     -0.95516483E-04     -0.16577578E-03
     389     -0.28309157E-04     -0.28316240E-04     -0.95659838E-04     -0.16577578E-03
     390     -0.28309174E-04     -0.28316240E-04     -0.95751592E-04     -0.16577578E-03
     391     -0.28309195E-04     -0.28316240E-04     -0.95876881E-04     -0.16577578E-03
     392     -0.28309217E-04     -0.28316240E-04     -0.96006187E-04     -0.16577578E-03
     393     -0.28309236E-04     -0.28316240E-04     -0.96110466E-04     -0.16577578E-03
     394     -0.28309262E-04     -0.28316240E-04     -0.96278344E-04     -0.16577578E-03
     395     -0.28309290E-04     -0.28316240E-04     -0.96437484E-04     -0.16577578E-03
     396     -0.28309311E-04     -0.28316240E-04     -0.96550574E-04     -0.16577578E-03
     397     -0.28309336E-04     -0.28316240E-04     -0.96684203E-04     -0.16577578E-03
     398     -0.28309359E-04     -0.28316240E-04     -0.96821577E-04     -0.16577578E-03
     399     -0.28309380E-04     -0.28316240E-04     -0.96925598E-04     -0.16577578E-03
     400     -0.28309400E-04     -0.28316240E-04     -0.97057078E-04     -0.16577578E-03
     401     -0.28309415E-04     -0.28316240E-04     -0.97138156E-04     -0.16577578E-03
     402     -0.28309431E-04     -0.28316240E-04     -0.97255640E-04     -0.16577578E-03
     403     -0.28309447E-04     -0.28316240E-04     -0.97358863E-04     -0.16577578E-03
     404     -0.28309460E-04     -0.28316240E-04     -0.97441369E-04     -0.16577578E-03
     405     -0.28309476E-04     -0.28316240E-04     -0.97548065E-04     -0.16577578E-03
     406     -0.28309490E-04     -0.28316240E-04     -0.97626422E-04     -0.16577578E-03
     407     -0.28309507E-04     -0.28316240E-04     -0.97726022E-04     -0.16577578E-03
     408     -0.28309522E-04     -0.28316240E-04     -0.97820792E-04     -0.16577578E-03
     409     -0.28309539E-04     -0.28316240E-04     -0.97918486E-04     -0.16577578E-03
     410     -0.28309554E-04     -0.28316240E-04     -0.98005310E-04     -0.16577578E-03
     411     -0.28309574E-04     -0.28316240E-04     -0.98157355E-04     -0.16577578E-03
     412     -0.28309595E-04     -0.28316240E-04     -0.98278358E-04     -0.16577578E-03
     413     -0.28309613E-04     -0.28316240E-04     -0.98398131E-04     -0.16577578E-03
     414     -0.28309632E-04     -0.28316240E-04     -0.98508232E-04     -0.16577578E-03
